id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
ukulele-A#dim-1;ukulele;A#dim;Bbdim;A#;Lá sustenido;diminuto;1 b3 b5;1;G-C-E-A;3-4-0-4;1-2-0-3;A#-E-E-C#;3;não;;3;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#dim-2;ukulele;A#dim;Bbdim;A#;Lá sustenido;diminuto;1 b3 b5;2;G-C-E-A;3-1-0-1;2-1-0-1;A#-C#-E-A#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;3;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#dim-3;ukulele;A#dim;Bbdim;A#;Lá sustenido;diminuto;1 b3 b5;3;G-C-E-A;3-X-0-4;1-X-0-2;A#-X-E-C#;3;não;2;3;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#aug-1;ukulele;A#aug;Bbaug;A#;Lá sustenido;aumentado;1 3 #5;1;G-C-E-A;3-2-2-1;4-2-3-1;A#-D-F#-A#;1;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#aug-2;ukulele;A#aug;Bbaug;A#;Lá sustenido;aumentado;1 3 #5;2;G-C-E-A;3-2-2-X;2-1-1-X;A#-D-F#-X;2;"sim; dedo 1 na casa 2, cordas 2 a 3";4;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#aug-3;ukulele;A#aug;Bbaug;A#;Lá sustenido;aumentado;1 3 #5;3;G-C-E-A;3-2-2-5;2-1-1-3;A#-D-F#-D;2;"sim; dedo 1 na casa 2, cordas 2 a 3";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#sus2-1;ukulele;A#sus2;Bbsus2;A#;Lá sustenido;suspenso com segunda;1 2 5;1;G-C-E-A;3-0-1-1;2-0-1-1;A#-C-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;2;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#sus2-2;ukulele;A#sus2;Bbsus2;A#;Lá sustenido;suspenso com segunda;1 2 5;2;G-C-E-A;3-0-1-3;2-0-1-3;A#-C-F-C;1;não;;2;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#sus2-3;ukulele;A#sus2;Bbsus2;A#;Lá sustenido;suspenso com segunda;1 2 5;3;G-C-E-A;3-0-1-X;2-0-1-X;A#-C-F-X;1;não;4;2;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#sus4-1;ukulele;A#sus4;Bbsus4;A#;Lá sustenido;suspenso com quarta;1 4 5;1;G-C-E-A;3-3-1-1;2-3-1-1;A#-D#-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#sus4-2;ukulele;A#sus4;Bbsus4;A#;Lá sustenido;suspenso com quarta;1 4 5;2;G-C-E-A;3-3-1-X;2-3-1-X;A#-D#-F-X;1;não;4;;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#sus4-3;ukulele;A#sus4;Bbsus4;A#;Lá sustenido;suspenso com quarta;1 4 5;3;G-C-E-A;3-5-6-6;1-2-3-4;A#-F-A#-D#;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#add9-1;ukulele;A#add9;Bbadd9;A#;Lá sustenido;com nona adicionada;1 3 5 9;1;G-C-E-A;3-2-1-3;3-2-1-4;A#-D-F-C;1;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#add9-2;ukulele;A#add9;Bbadd9;A#;Lá sustenido;com nona adicionada;1 3 5 9;2;G-C-E-A;3-0-1-5;2-0-1-3;A#-C-F-D;1;não;;2;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#add9-3;ukulele;A#add9;Bbadd9;A#;Lá sustenido;com nona adicionada;1 3 5 9;3;G-C-E-A;5-5-6-5;1-1-2-1;C-F-A#-D;5;"sim; dedo 1 na casa 5, cordas 1 a 4";;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#9-1;ukulele;A#9;Bb9;A#;Lá sustenido;nona dominante;1 3 5 b7 9;1;G-C-E-A;3-0-4-5;1-0-2-3;A#-C-G#-D;3;não;;2;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#9-2;ukulele;A#9;Bb9;A#;Lá sustenido;nona dominante;1 3 5 b7 9;2;G-C-E-A;3-2-4-3;2-1-4-3;A#-D-G#-C;2;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#9-3;ukulele;A#9;Bb9;A#;Lá sustenido;nona dominante;1 3 5 b7 9;3;G-C-E-A;5-8-6-5;1-3-2-1;C-G#-A#-D;5;"sim; dedo 1 na casa 5, cordas 1 a 4";;;C;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#5-1;ukulele;A#5;Bb5;A#;Lá sustenido;quinta (power chord);1 5;1;G-C-E-A;3-X-1-1;2-X-1-1;A#-X-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";2;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#5-2;ukulele;A#5;Bb5;A#;Lá sustenido;quinta (power chord);1 5;2;G-C-E-A;3-5-1-1;2-3-1-1;A#-F-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#5-3;ukulele;A#5;Bb5;A#;Lá sustenido;quinta (power chord);1 5;3;G-C-E-A;3-5-6-X;1-2-3-X;A#-F-A#-X;3;não;4;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#7b5-1;ukulele;A#7b5;Bb7b5;A#;Lá sustenido;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;3-4-4-5;1-2-3-4;A#-E-G#-D;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#7b5-2;ukulele;A#7b5;Bb7b5;A#;Lá sustenido;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;1-2-0-1;1-2-0-1;G#-D-E-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;3;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#7b5-3;ukulele;A#7b5;Bb7b5;A#;Lá sustenido;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;7-8-6-7;2-4-1-3;D-G#-A#-E;6;não;;;D;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B-1;ukulele;B;;B;Si;maior;1 3 5;1;G-C-E-A;4-3-2-2;3-2-1-1;B-D#-F#-B;2;"sim; dedo 1 na casa 2, cordas 3 a 4";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B-2;ukulele;B;;B;Si;maior;1 3 5;2;G-C-E-A;4-3-2-X;3-2-1-X;B-D#-F#-X;2;não;4;;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B-3;ukulele;B;;B;Si;maior;1 3 5;3;G-C-E-A;4-6-7-6;1-2-4-3;B-F#-B-D#;4;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm-1;ukulele;Bm;;B;Si;menor;1 b3 5;1;G-C-E-A;4-2-2-2;2-1-1-1;B-D-F#-B;2;"sim; dedo 1 na casa 2, cordas 2 a 4";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm-2;ukulele;Bm;;B;Si;menor;1 b3 5;2;G-C-E-A;4-2-2-5;2-1-1-3;B-D-F#-D;2;"sim; dedo 1 na casa 2, cordas 2 a 3";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm-3;ukulele;Bm;;B;Si;menor;1 b3 5;3;G-C-E-A;4-2-2-X;2-1-1-X;B-D-F#-X;2;"sim; dedo 1 na casa 2, cordas 2 a 3";4;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B7-1;ukulele;B7;;B;Si;sétima dominante;1 3 5 b7;1;G-C-E-A;4-3-2-0;3-2-1-0;B-D#-F#-A;2;não;;4;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B7-2;ukulele;B7;;B;Si;sétima dominante;1 3 5 b7;2;G-C-E-A;4-6-5-6;1-3-2-4;B-F#-A-D#;4;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B7-3;ukulele;B7;;B;Si;sétima dominante;1 3 5 b7;3;G-C-E-A;2-3-2-2;1-2-1-1;A-D#-F#-B;2;"sim; dedo 1 na casa 2, cordas 1 a 4";;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bmaj7-1;ukulele;Bmaj7;;B;Si;sétima maior;1 3 5 7;1;G-C-E-A;4-6-6-6;1-2-3-4;B-F#-A#-D#;4;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bmaj7-2;ukulele;Bmaj7;;B;Si;sétima maior;1 3 5 7;2;G-C-E-A;4-3-2-1;4-3-2-1;B-D#-F#-A#;1;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bmaj7-3;ukulele;Bmaj7;;B;Si;sétima maior;1 3 5 7;3;G-C-E-A;3-3-2-2;2-3-1-1;A#-D#-F#-B;2;"sim; dedo 1 na casa 2, cordas 3 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm7-1;ukulele;Bm7;;B;Si;menor com sétima;1 b3 5 b7;1;G-C-E-A;4-2-2-0;2-1-1-0;B-D-F#-A;2;"sim; dedo 1 na casa 2, cordas 2 a 3";;4;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm7-2;ukulele;Bm7;;B;Si;menor com sétima;1 b3 5 b7;2;G-C-E-A;4-6-5-5;1-4-2-3;B-F#-A-D;4;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm7-3;ukulele;Bm7;;B;Si;menor com sétima;1 b3 5 b7;3;G-C-E-A;2-2-2-2;1-1-1-1;A-D-F#-B;2;"sim; dedo 1 na casa 2, cordas 1 a 4";;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B6-1;ukulele;B6;;B;Si;sexta;1 3 5 6;1;G-C-E-A;4-6-4-6;1-2-1-3;B-F#-G#-D#;4;"sim; dedo 1 na casa 4, cordas 1 a 3";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B6-2;ukulele;B6;;B;Si;sexta;1 3 5 6;2;G-C-E-A;1-3-2-2;1-4-2-3;G#-D#-F#-B;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B6-3;ukulele;B6;;B;Si;sexta;1 3 5 6;3;G-C-E-A;8-8-7-9;2-3-1-4;D#-G#-B-F#;7;não;;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm6-1;ukulele;Bm6;;B;Si;menor com sexta;1 b3 5 6;1;G-C-E-A;4-6-4-5;1-3-1-2;B-F#-G#-D;4;"sim; dedo 1 na casa 4, cordas 1 a 3";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm6-2;ukulele;Bm6;;B;Si;menor com sexta;1 b3 5 6;2;G-C-E-A;1-2-2-2;1-2-3-4;G#-D-F#-B;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bm6-3;ukulele;Bm6;;B;Si;menor com sexta;1 b3 5 6;3;G-C-E-A;7-8-7-9;1-2-1-3;D-G#-B-F#;7;"sim; dedo 1 na casa 7, cordas 1 a 3";;;D;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bdim-1;ukulele;Bdim;;B;Si;diminuto;1 b3 b5;1;G-C-E-A;4-5-X-5;1-2-X-3;B-F-X-D;4;não;3;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bdim-2;ukulele;Bdim;;B;Si;diminuto;1 b3 b5;2;G-C-E-A;4-2-1-2;4-2-1-3;B-D-F-B;1;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bdim-3;ukulele;Bdim;;B;Si;diminuto;1 b3 b5;3;G-C-E-A;4-5-7-5;1-2-4-3;B-F-B-D;4;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Baug-1;ukulele;Baug;;B;Si;aumentado;1 3 #5;1;G-C-E-A;4-3-3-2;4-2-3-1;B-D#-G-B;2;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Baug-2;ukulele;Baug;;B;Si;aumentado;1 3 #5;2;G-C-E-A;4-3-3-X;2-1-1-X;B-D#-G-X;3;"sim; dedo 1 na casa 3, cordas 2 a 3";4;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Baug-3;ukulele;Baug;;B;Si;aumentado;1 3 #5;3;G-C-E-A;4-3-3-6;2-1-1-3;B-D#-G-D#;3;"sim; dedo 1 na casa 3, cordas 2 a 3";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bsus2-1;ukulele;Bsus2;;B;Si;suspenso com segunda;1 2 5;1;G-C-E-A;4-1-2-2;4-1-2-3;B-C#-F#-B;1;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bsus2-2;ukulele;Bsus2;;B;Si;suspenso com segunda;1 2 5;2;G-C-E-A;4-1-2-4;3-1-2-4;B-C#-F#-C#;1;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bsus2-3;ukulele;Bsus2;;B;Si;suspenso com segunda;1 2 5;3;G-C-E-A;4-X-2-4;2-X-1-3;B-X-F#-C#;2;não;2;;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bsus4-1;ukulele;Bsus4;;B;Si;suspenso com quarta;1 4 5;1;G-C-E-A;4-4-2-2;2-3-1-1;B-E-F#-B;2;"sim; dedo 1 na casa 2, cordas 3 a 4";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bsus4-2;ukulele;Bsus4;;B;Si;suspenso com quarta;1 4 5;2;G-C-E-A;4-6-0-7;1-2-0-3;B-F#-E-E;4;não;;3;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Bsus4-3;ukulele;Bsus4;;B;Si;suspenso com quarta;1 4 5;3;G-C-E-A;4-6-0-X;1-2-0-X;B-F#-E-X;4;não;4;3;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Badd9-1;ukulele;Badd9;;B;Si;com nona adicionada;1 3 5 9;1;G-C-E-A;4-3-2-4;3-2-1-4;B-D#-F#-C#;2;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Badd9-2;ukulele;Badd9;;B;Si;com nona adicionada;1 3 5 9;2;G-C-E-A;6-6-7-6;1-1-2-1;C#-F#-B-D#;6;"sim; dedo 1 na casa 6, cordas 1 a 4";;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Badd9-3;ukulele;Badd9;;B;Si;com nona adicionada;1 3 5 9;3;G-C-E-A;6-3-2-2;3-2-1-1;C#-D#-F#-B;2;"sim; dedo 1 na casa 2, cordas 3 a 4";;;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B9-1;ukulele;B9;;B;Si;nona dominante;1 3 5 b7 9;1;G-C-E-A;4-3-5-4;2-1-4-3;B-D#-A-C#;3;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B9-2;ukulele;B9;;B;Si;nona dominante;1 3 5 b7 9;2;G-C-E-A;6-3-7-0;2-1-3-0;C#-D#-B-A;3;não;;4;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B9-3;ukulele;B9;;B;Si;nona dominante;1 3 5 b7 9;3;G-C-E-A;6-9-7-6;1-3-2-1;C#-A-B-D#;6;"sim; dedo 1 na casa 6, cordas 1 a 4";;;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B5-1;ukulele;B5;;B;Si;quinta (power chord);1 5;1;G-C-E-A;4-X-2-2;2-X-1-1;B-X-F#-B;2;"sim; dedo 1 na casa 2, cordas 3 a 4";2;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B5-2;ukulele;B5;;B;Si;quinta (power chord);1 5;2;G-C-E-A;4-6-2-2;2-3-1-1;B-F#-F#-B;2;"sim; dedo 1 na casa 2, cordas 3 a 4";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B5-3;ukulele;B5;;B;Si;quinta (power chord);1 5;3;G-C-E-A;4-6-7-X;1-2-3-X;B-F#-B-X;4;não;4;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B7b5-1;ukulele;B7b5;;B;Si;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;4-3-1-0;3-2-1-0;B-D#-F-A;1;não;;4;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B7b5-2;ukulele;B7b5;;B;Si;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;4-5-5-6;1-2-3-4;B-F-A-D#;4;não;;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-B7b5-3;ukulele;B7b5;;B;Si;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;2-3-1-2;2-4-1-3;A-D#-F-B;1;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
